fight_id,fighter_id,fighter_name,fighter_status,kd,n_pass,n_sub,sig_str_abs,sig_str_att,sig_str_def,sig_str_land,total_str_abs,total_str_att,total_str_def,total_str_land,td_abs,td_att,td_def,td_land,head_abs,head_att,head_def,head_land,body_abs,body_att,body_def,body_land,leg_abs,leg_att,leg_def,leg_land,distance_abs,distance_att,distance_def,distance_land,clinch_abs,clinch_att,clinch_def,clinch_land,ground_abs,ground_att,ground_def,ground_land
4669c07f3cc9e35f,"['ffc088e64fab57e9', '1fb80f46d3c105d9']","['Quinton Jackson', 'Fabio Maldonado']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[67, 99]","[211, 134]","[67, 112]","[99, 67]","[94, 114]","[230, 162]","[68, 116]","[114, 94]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[37, 59]","[160, 87]","[50, 101]","[59, 37]","[29, 31]","[41, 45]","[16, 10]","[31, 29]","[1, 9]","[10, 2]","[1, 1]","[9, 1]","[55, 67]","[155, 113]","[58, 88]","[67, 55]","[12, 32]","[56, 21]","[9, 24]","[32, 12]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
6c2097664ac1bf16,"['8a304bfd6bf04a57', '98aa60cf58071fd6']","['Demetrious Johnson', 'Kyoji Horiguchi']","['W', 'L']","[0, 0]","[0, 0]","[1, 0]","[31, 66]","[121, 91]","[60, 55]","[66, 31]","[61, 149]","[208, 127]","[66, 59]","[149, 61]","[1, 14]","[22, 5]","[4, 8]","[14, 1]","[18, 21]","[56, 70]","[52, 35]","[21, 18]","[8, 31]","[40, 13]","[5, 9]","[31, 8]","[5, 14]","[25, 8]","[3, 11]","[14, 5]","[21, 39]","[86, 75]","[54, 47]","[39, 21]","[10, 16]","[23, 16]","[6, 7]","[16, 10]","[0, 11]","[12, 0]","[0, 1]","[11, 0]"
4785bf265d05d85f,"['c2e3e67b5911bfb7', '893d51aaf024eddd']","['Diego Brandao', 'Jimy Hettes']","['W', 'L']","[0, 0]","[0, 1]","[0, 0]","[11, 12]","[24, 18]","[7, 12]","[12, 11]","[17, 25]","[39, 24]","[7, 14]","[25, 17]","[1, 2]","[3, 3]","[2, 1]","[2, 1]","[5, 8]","[17, 11]","[6, 9]","[8, 5]","[6, 3]","[4, 7]","[1, 1]","[3, 6]","[0, 1]","[3, 0]","[0, 2]","[1, 0]","[4, 2]","[9, 7]","[3, 7]","[2, 4]","[7, 6]","[6, 11]","[4, 0]","[6, 7]","[0, 4]","[9, 0]","[0, 5]","[4, 0]"
bd246b9789f88e1c,"['6c7e25571490aa3b', '4b47e71384a9522f']","['George Sullivan', 'Tim Means']","['L', 'W']","[0, 1]","[0, 0]","[0, 1]","[48, 39]","[164, 130]","[82, 125]","[39, 48]","[69, 43]","[169, 151]","[82, 126]","[43, 69]","[2, 0]","[5, 2]","[0, 5]","[0, 2]","[28, 27]","[134, 89]","[61, 107]","[27, 28]","[12, 9]","[25, 32]","[20, 16]","[9, 12]","[8, 3]","[5, 9]","[1, 2]","[3, 8]","[30, 34]","[153, 100]","[70, 119]","[34, 30]","[9, 5]","[11, 14]","[5, 6]","[5, 9]","[9, 0]","[0, 16]","[7, 0]","[0, 9]"
2230a5dbc0907859,"['48e093ea1f43a053', 'cb696ebfb6598724']","['Takeya Mizugaki', 'Aljamain Sterling']","['L', 'W']","[0, 0]","[0, 0]","[0, 1]","[32, 13]","[42, 54]","[22, 29]","[13, 32]","[60, 19]","[49, 84]","[24, 30]","[19, 60]","[3, 0]","[1, 15]","[12, 1]","[0, 3]","[8, 6]","[30, 28]","[20, 24]","[6, 8]","[12, 6]","[10, 12]","[0, 4]","[6, 12]","[12, 1]","[2, 14]","[2, 1]","[1, 12]","[13, 7]","[34, 32]","[19, 27]","[7, 13]","[19, 6]","[8, 22]","[3, 2]","[6, 19]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
6b92396d42918366,"['5e4eec08896c9423', 'fcd448a2fe1a23cc']","['Corey Anderson', 'Gian Villante']","['L', 'W']","[0, 0]","[0, 0]","[0, 0]","[70, 111]","[279, 168]","[98, 168]","[111, 70]","[70, 113]","[281, 168]","[98, 168]","[113, 70]","[0, 0]","[4, 0]","[0, 4]","[0, 0]","[37, 97]","[256, 129]","[92, 159]","[97, 37]","[3, 11]","[20, 5]","[2, 9]","[11, 3]","[30, 3]","[3, 34]","[4, 0]","[3, 30]","[69, 108]","[270, 163]","[94, 162]","[108, 69]","[1, 3]","[9, 5]","[4, 6]","[3, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
c19f394f3c237789,"['50db8711c70196cd', 'e51e5cb722bd47a8']","['Ovince Saint Preux', 'Patrick Cummins']","['W', 'L']","[1, 0]","[0, 0]","[0, 0]","[14, 18]","[41, 23]","[9, 23]","[18, 14]","[15, 18]","[41, 27]","[12, 23]","[18, 15]","[1, 0]","[1, 3]","[2, 1]","[0, 1]","[8, 13]","[33, 17]","[9, 20]","[13, 8]","[1, 5]","[8, 1]","[0, 3]","[5, 1]","[5, 0]","[0, 5]","[0, 0]","[0, 5]","[5, 11]","[32, 14]","[9, 21]","[11, 5]","[5, 0]","[2, 5]","[0, 2]","[0, 5]","[4, 7]","[7, 4]","[0, 0]","[7, 4]"
2bcb878e9d02b8f7,"['d1941565abf50b16', '08af939f41b5a57b']","['Jim Miller', 'Beneil Dariush']","['L', 'W']","[0, 0]","[1, 0]","[3, 1]","[27, 11]","[27, 54]","[27, 16]","[11, 27]","[55, 24]","[43, 86]","[31, 19]","[24, 55]","[2, 0]","[0, 4]","[2, 0]","[0, 2]","[17, 4]","[19, 37]","[20, 15]","[4, 17]","[7, 1]","[1, 12]","[5, 0]","[1, 7]","[3, 6]","[7, 5]","[2, 1]","[6, 3]","[10, 6]","[22, 28]","[18, 16]","[6, 10]","[10, 5]","[5, 16]","[6, 0]","[5, 10]","[7, 0]","[0, 10]","[3, 0]","[0, 7]"
e2b4130c7b1ff8bc,"['b6850671a008bf9a', '4d5197f331c47290']","['Felice Herrig', 'Paige VanZant']","['L', 'W']","[0, 0]","[1, 2]","[1, 0]","[67, 28]","[47, 92]","[25, 19]","[28, 67]","[199, 44]","[67, 241]","[42, 23]","[44, 199]","[2, 0]","[4, 5]","[3, 4]","[0, 2]","[45, 12]","[24, 67]","[22, 12]","[12, 45]","[14, 14]","[20, 17]","[3, 6]","[14, 14]","[8, 2]","[3, 8]","[0, 1]","[2, 8]","[8, 8]","[20, 15]","[7, 12]","[8, 8]","[22, 18]","[24, 27]","[5, 6]","[18, 22]","[37, 2]","[3, 50]","[13, 1]","[2, 37]"
f22d193f3ab42bc5,"['d247691a6c0e9034', '150ff4cc642270b9']","['Cub Swanson', 'Max Holloway']","['L', 'W']","[0, 0]","[0, 0]","[0, 3]","[82, 56]","[136, 198]","[116, 80]","[56, 82]","[86, 58]","[138, 202]","[116, 80]","[58, 86]","[0, 0]","[3, 0]","[0, 3]","[0, 0]","[51, 29]","[98, 163]","[112, 69]","[29, 51]","[24, 10]","[15, 28]","[4, 5]","[10, 24]","[7, 17]","[23, 7]","[0, 6]","[17, 7]","[73, 54]","[133, 185]","[112, 79]","[54, 73]","[4, 2]","[2, 5]","[1, 0]","[2, 4]","[5, 0]","[1, 8]","[3, 1]","[0, 5]"
f4717203e762d780,"['7a703c565ccaa18f', '6c2030e0a143a94b']","['Jacare Souza', 'Chris Camozzi']","['W', 'L']","[0, 0]","[0, 0]","[1, 0]","[7, 6]","[9, 14]","[7, 3]","[6, 7]","[7, 10]","[13, 14]","[7, 3]","[10, 7]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","[2, 2]","[4, 8]","[6, 2]","[2, 2]","[0, 4]","[5, 1]","[1, 1]","[4, 0]","[5, 0]","[0, 5]","[0, 0]","[0, 5]","[7, 5]","[8, 14]","[7, 3]","[5, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","[1, 0]"
5965800d88e0677c,"['f7a7f7118d4b01b6', '00e11b5c8b7bfeeb']","['Lyoto Machida', 'Luke Rockhold']","['L', 'W']","[0, 0]","[0, 0]","[0, 2]","[23, 13]","[27, 44]","[21, 14]","[13, 23]","[39, 19]","[33, 63]","[24, 14]","[19, 39]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[14, 7]","[20, 34]","[20, 13]","[7, 14]","[4, 0]","[1, 4]","[0, 1]","[0, 4]","[5, 6]","[6, 6]","[1, 0]","[6, 5]","[11, 12]","[25, 23]","[12, 13]","[12, 11]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[11, 1]","[2, 20]","[9, 1]","[1, 11]"
e8d336f4465e6640,"['5c2ce761399dc9c5', '31a13532e724ca2b']","['Marcin Bandel', 'Stevie Ray']","['L', 'W']","[0, 0]","[0, 0]","[0, 2]","[31, 3]","[5, 42]","[11, 2]","[3, 31]","[45, 5]","[7, 57]","[12, 2]","[5, 45]","[0, 0]","[5, 0]","[0, 5]","[0, 0]","[27, 1]","[2, 35]","[8, 1]","[1, 27]","[1, 1]","[2, 1]","[0, 1]","[1, 1]","[3, 1]","[1, 6]","[3, 0]","[1, 3]","[5, 3]","[3, 10]","[5, 0]","[3, 5]","[1, 0]","[1, 1]","[0, 1]","[0, 1]","[25, 0]","[1, 31]","[6, 1]","[0, 25]"
6e652cbaaa406598,"['4fcf6e0c4e0e6664', 'e76d9f656ceb82ab']","['Izabela Badurek', 'Aleksandra Albu']","['L', 'W']","[0, 0]","[0, 0]","[0, 1]","[42, 32]","[45, 62]","[20, 13]","[32, 42]","[53, 42]","[55, 74]","[21, 13]","[42, 53]","[0, 1]","[8, 1]","[1, 7]","[1, 0]","[34, 4]","[17, 52]","[18, 13]","[4, 34]","[4, 9]","[9, 6]","[2, 0]","[9, 4]","[4, 19]","[19, 4]","[0, 0]","[19, 4]","[29, 6]","[18, 48]","[19, 12]","[6, 29]","[13, 26]","[27, 14]","[1, 1]","[26, 13]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
a39d0adbeffe49de,"['470fedbc8563ac47', 'c727c7d31c50c4cf']","['Daniel Omielanczuk', 'Anthony Hamilton']","['L', 'W']","[0, 0]","[0, 0]","[0, 0]","[83, 36]","[44, 100]","[17, 8]","[36, 83]","[113, 81]","[91, 131]","[18, 10]","[81, 113]","[3, 1]","[3, 4]","[1, 2]","[1, 3]","[29, 16]","[23, 44]","[15, 7]","[16, 29]","[51, 17]","[18, 53]","[2, 1]","[17, 51]","[3, 3]","[3, 3]","[0, 0]","[3, 3]","[3, 3]","[5, 12]","[9, 2]","[3, 3]","[44, 27]","[33, 47]","[3, 6]","[27, 44]","[36, 6]","[6, 41]","[5, 0]","[6, 36]"
439905344ee8035e,"['42a7e90605df3c8a', '3623bd267a2eef2e']","['Damian Stasiak', 'Yaotzin Meza']","['L', 'W']","[0, 0]","[1, 1]","[1, 3]","[17, 14]","[23, 25]","[8, 9]","[14, 17]","[70, 16]","[25, 82]","[12, 9]","[16, 70]","[2, 1]","[2, 2]","[0, 1]","[1, 2]","[4, 8]","[14, 11]","[7, 6]","[8, 4]","[1, 3]","[6, 1]","[0, 3]","[3, 1]","[12, 3]","[3, 13]","[1, 0]","[3, 12]","[9, 8]","[17, 16]","[7, 9]","[8, 9]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[7, 5]","[5, 8]","[1, 0]","[5, 7]"
79e293137ef6421d,"['1bcaac2d99b90fce', 'c575ab451e3c5b1d']","['Sergio Moraes', 'Mickael Lebout']","['W', 'L']","[0, 0]","[0, 1]","[0, 0]","[47, 51]","[82, 111]","[64, 31]","[51, 47]","[50, 51]","[82, 114]","[64, 31]","[51, 50]","[0, 2]","[3, 0]","[0, 1]","[2, 0]","[33, 40]","[69, 95]","[62, 29]","[40, 33]","[5, 8]","[8, 6]","[1, 0]","[8, 5]","[9, 3]","[5, 10]","[1, 2]","[3, 9]","[46, 50]","[80, 110]","[64, 30]","[50, 46]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 1]","[2, 1]","[0, 1]","[1, 1]"
badc8c379cc2e6ff,"['e17ac6410c8377f4', 'f215cfbd4ba3c270']","['Bartosz Fabinski', 'Garreth McLellan']","['W', 'L']","[0, 0]","[0, 0]","[0, 2]","[13, 41]","[53, 21]","[8, 12]","[41, 13]","[51, 116]","[132, 59]","[8, 16]","[116, 51]","[0, 10]","[11, 4]","[4, 1]","[10, 0]","[2, 12]","[23, 10]","[8, 11]","[12, 2]","[3, 22]","[23, 3]","[0, 1]","[22, 3]","[8, 7]","[7, 8]","[0, 0]","[7, 8]","[2, 4]","[10, 10]","[8, 6]","[4, 2]","[11, 37]","[39, 11]","[0, 2]","[37, 11]","[0, 0]","[4, 0]","[0, 4]","[0, 0]"
ec0a1c09d1b113b8,"['fd5b6598a3b70c0a', 'f1fac969a1d70b08']","['Seth Baczynski', 'Leon Edwards']","['L', 'W']","[0, 1]","[0, 0]","[0, 0]","[3, 0]","[4, 3]","[0, 4]","[0, 3]","[3, 0]","[4, 3]","[0, 4]","[0, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 0]","[3, 3]","[0, 3]","[0, 3]","[0, 0]","[1, 0]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 0]","[4, 1]","[0, 4]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 0]","[0, 2]","[0, 0]","[0, 2]"
fe9a58e79d54695b,"['12f91bfa8f1f723b', 'b4192a975027aab6']","['Joanne Calderwood', 'Maryna Moroz']","['L', 'W']","[0, 0]","[0, 0]","[0, 1]","[12, 11]","[24, 32]","[20, 13]","[11, 12]","[12, 13]","[26, 32]","[20, 13]","[13, 12]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 3]","[12, 30]","[19, 9]","[3, 11]","[1, 2]","[4, 2]","[1, 2]","[2, 1]","[0, 6]","[8, 0]","[0, 2]","[6, 0]","[12, 10]","[22, 32]","[20, 12]","[10, 12]","[0, 1]","[2, 0]","[0, 1]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
63c08ecea35e8bee,"['9310418684bc896f', 'ec2d13a87d3d9541']","['Pawel Pawlak', 'Sheldon Westcott']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[17, 30]","[60, 45]","[28, 30]","[30, 17]","[38, 77]","[113, 70]","[32, 36]","[77, 38]","[3, 3]","[4, 11]","[8, 1]","[3, 3]","[6, 15]","[40, 24]","[18, 25]","[15, 6]","[10, 14]","[19, 19]","[9, 5]","[14, 10]","[1, 1]","[1, 2]","[1, 0]","[1, 1]","[3, 8]","[32, 15]","[12, 24]","[8, 3]","[14, 16]","[20, 30]","[16, 4]","[16, 14]","[0, 6]","[8, 0]","[0, 2]","[6, 0]"
b2bb725b17ab51b8,"['1e1dbd1cc5a7469e', '99df7d0a2a08a8a8']","['Jimi Manuwa', 'Jan Blachowicz']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[44, 43]","[86, 106]","[62, 43]","[43, 44]","[58, 81]","[130, 120]","[62, 49]","[81, 58]","[0, 0]","[2, 3]","[3, 2]","[0, 0]","[25, 15]","[46, 77]","[52, 31]","[15, 25]","[17, 16]","[25, 26]","[9, 9]","[16, 17]","[2, 12]","[15, 3]","[1, 3]","[12, 2]","[33, 30]","[69, 90]","[57, 39]","[30, 33]","[11, 13]","[17, 16]","[5, 4]","[13, 11]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
6a7892754af30685,"['270b89c00ef0c55c', 'c32fb8c0f6471a4d']","['Gabriel Gonzaga', 'Mirko Filipovic']","['L', 'W']","[0, 0]","[0, 0]","[1, 0]","[21, 19]","[47, 46]","[25, 28]","[19, 21]","[32, 46]","[75, 59]","[27, 29]","[46, 32]","[0, 2]","[7, 1]","[1, 5]","[2, 0]","[20, 16]","[42, 44]","[24, 26]","[16, 20]","[1, 2]","[3, 2]","[1, 1]","[2, 1]","[0, 1]","[2, 0]","[0, 1]","[1, 0]","[2, 4]","[20, 19]","[17, 16]","[4, 2]","[3, 3]","[5, 6]","[3, 2]","[3, 3]","[16, 12]","[22, 21]","[5, 10]","[12, 16]"
f9373ab59b7a853b,"['2f5cbecbbe18bac4', 'cc900af167fbedfd']","['Shamil Abdurakhimov', 'Timothy Johnson']","['L', 'W']","[0, 0]","[0, 0]","[0, 0]","[22, 9]","[25, 59]","[37, 16]","[9, 22]","[33, 11]","[27, 72]","[39, 16]","[11, 33]","[1, 0]","[1, 2]","[1, 1]","[0, 1]","[14, 5]","[19, 44]","[30, 14]","[5, 14]","[1, 0]","[1, 6]","[5, 1]","[0, 1]","[7, 4]","[5, 9]","[2, 1]","[4, 7]","[3, 9]","[22, 29]","[26, 13]","[9, 3]","[8, 0]","[3, 12]","[4, 3]","[0, 8]","[11, 0]","[0, 18]","[7, 0]","[0, 11]"
85dcf9425d3c4e56,"['7d96bc577e5178b2', 'd06f8869449ba7bd']","['Gray Maynard', 'Alexander Yakovlev']","['L', 'W']","[0, 1]","[0, 0]","[0, 0]","[31, 21]","[55, 72]","[41, 34]","[21, 31]","[46, 27]","[61, 92]","[46, 34]","[27, 46]","[2, 2]","[17, 5]","[3, 15]","[2, 2]","[21, 16]","[41, 59]","[38, 25]","[16, 21]","[9, 3]","[12, 11]","[2, 9]","[3, 9]","[1, 2]","[2, 2]","[1, 0]","[2, 1]","[15, 18]","[48, 49]","[34, 30]","[18, 15]","[8, 3]","[7, 12]","[4, 4]","[3, 8]","[8, 0]","[0, 11]","[3, 0]","[0, 8]"
8cf571afc2618df4,"['51a0c09cbe9b8472', '729d4bd5a6cd0a97']","['Liz Carmouche', 'Lauren Murphy']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[46, 38]","[66, 102]","[56, 28]","[38, 46]","[67, 149]","[189, 127]","[60, 40]","[149, 67]","[2, 2]","[8, 9]","[7, 6]","[2, 2]","[6, 19]","[43, 59]","[53, 24]","[19, 6]","[2, 8]","[12, 2]","[0, 4]","[8, 2]","[38, 11]","[11, 41]","[3, 0]","[11, 38]","[12, 24]","[50, 65]","[53, 26]","[24, 12]","[29, 13]","[15, 32]","[3, 2]","[13, 29]","[5, 1]","[1, 5]","[0, 0]","[1, 5]"
12c600dc64edb403,"['029eaff01e6bb8f0', 'f53d4f21d1b5f2dc']","['Dustin Poirier', 'Diego Ferreira']","['W', 'L']","[2, 0]","[0, 0]","[0, 0]","[20, 24]","[50, 56]","[36, 26]","[24, 20]","[20, 29]","[56, 56]","[36, 27]","[29, 20]","[0, 0]","[0, 2]","[2, 0]","[0, 0]","[12, 20]","[45, 46]","[34, 25]","[20, 12]","[5, 1]","[2, 7]","[2, 1]","[1, 5]","[3, 3]","[3, 3]","[0, 0]","[3, 3]","[16, 20]","[41, 52]","[36, 21]","[20, 16]","[4, 1]","[2, 4]","[0, 1]","[1, 4]","[0, 3]","[7, 0]","[0, 4]","[3, 0]"
0c25bb24dbb63655,"['c47df9303d318c67', '960d6cae8879ba2b']","['Clay Guida', 'Robert Peralta']","['W', 'L']","[0, 0]","[0, 0]","[1, 0]","[24, 27]","[64, 84]","[60, 37]","[27, 24]","[41, 44]","[85, 103]","[62, 41]","[44, 41]","[0, 6]","[11, 0]","[0, 5]","[6, 0]","[13, 4]","[40, 71]","[58, 36]","[4, 13]","[2, 8]","[8, 3]","[1, 0]","[8, 2]","[9, 15]","[16, 10]","[1, 1]","[15, 9]","[20, 6]","[42, 72]","[52, 36]","[6, 20]","[4, 11]","[12, 12]","[8, 1]","[11, 4]","[0, 10]","[10, 0]","[0, 0]","[10, 0]"
cc7afab68363e076,"['3253b16d38ae087d', '072a10e85f7d4bff']","['Julianna Pena', 'Milana Dudieva']","['W', 'L']","[0, 0]","[0, 0]","[0, 0]","[0, 37]","[73, 5]","[5, 36]","[37, 0]","[10, 65]","[115, 24]","[14, 50]","[65, 10]","[1, 1]","[1, 2]","[1, 0]","[1, 1]","[0, 32]","[65, 5]","[5, 33]","[32, 0]","[0, 0]","[2, 0]","[0, 2]","[0, 0]","[0, 5]","[6, 0]","[0, 1]","[5, 0]","[0, 0]","[6, 5]","[5, 6]","[0, 0]","[0, 5]","[8, 0]","[0, 3]","[5, 0]","[0, 32]","[59, 0]","[0, 27]","[32, 0]"
